indx,Symbol,Name,LastSale,MarketCap,IPOyear,Sector,Industry,Summary Quote,Exchange
482,CRTN,"Cartesian, Inc.",3.54,$31.18M,,Consumer Services,Professional Services,http://www.nasdaq.com/symbol/crtn,NASDAQ
483,CARV,"Carver Bancorp, Inc.",4.64,$17.15M,,Finance,Savings Institutions,http://www.nasdaq.com/symbol/carv,NASDAQ
484,CASM,"CAS Medical Systems, Inc.",1.33,$35.58M,,Health Care,Medical/Dental Instruments,http://www.nasdaq.com/symbol/casm,NASDAQ
485,CACB,Cascade Bancorp,4.88,$353.73M,,Finance,Major Banks,http://www.nasdaq.com/symbol/cacb,NASDAQ
486,CSCD,"Cascade Microtech, Inc.",13.77,$227.89M,2004.0,Capital Goods,Electrical Products,http://www.nasdaq.com/symbol/cscd,NASDAQ
487,CWST,"Casella Waste Systems, Inc.",6.02,$244.27M,1997.0,Public Utilities,Environmental Services,http://www.nasdaq.com/symbol/cwst,NASDAQ
488,CASY,"Caseys General Stores, Inc.",90.02,$3.5B,1983.0,Consumer Durables,Automotive Aftermarket,http://www.nasdaq.com/symbol/casy,NASDAQ
489,CASI,"CASI Pharmaceuticals, Inc.",1.44,$46.72M,,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),http://www.nasdaq.com/symbol/casi,NASDAQ
490,CASS,"Cass Information Systems, Inc",55.57,$638.39M,,Miscellaneous,Business Services,http://www.nasdaq.com/symbol/cass,NASDAQ
491,CPRX,"Catalyst Pharmaceutical Partners, Inc.",4.39,$359.25M,2006.0,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/cprx,NASDAQ
492,CTRX,Catamaran Corporation,59.26,$12.3B,,Finance,Specialty Insurers,http://www.nasdaq.com/symbol/ctrx,NASDAQ
493,CATY,Cathay General Bancorp,28.57,$2.28B,,Finance,Major Banks,http://www.nasdaq.com/symbol/caty,NASDAQ
494,CATYW,Cathay General Bancorp,8.14,,,Finance,Major Banks,http://www.nasdaq.com/symbol/catyw,NASDAQ
495,CVCO,"Cavco Industries, Inc.",74.4,$659.12M,,Basic Industries,Homebuilding,http://www.nasdaq.com/symbol/cvco,NASDAQ
496,CAVM,"Cavium, Inc.",68.91,$3.79B,2007.0,Technology,Semiconductors,http://www.nasdaq.com/symbol/cavm,NASDAQ
497,CBFV,"CB Financial Services, Inc.",19.7143,$80.27M,,Finance,Major Banks,http://www.nasdaq.com/symbol/cbfv,NASDAQ
498,CNLM,CB Pharma Acquisition Corp.,9.82,$54.36M,2015.0,Finance,Business Services,http://www.nasdaq.com/symbol/cnlm,NASDAQ
499,CNLMR,CB Pharma Acquisition Corp.,0.29,,2015.0,Finance,Business Services,http://www.nasdaq.com/symbol/cnlmr,NASDAQ
500,CNLMU,CB Pharma Acquisition Corp.,10.2,,2014.0,,,http://www.nasdaq.com/symbol/cnlmu,NASDAQ
501,CNLMW,CB Pharma Acquisition Corp.,0.24,,2015.0,Finance,Business Services,http://www.nasdaq.com/symbol/cnlmw,NASDAQ
502,CBDE,CBD Energy Limited,0.9,$4.18M,,Technology,Semiconductors,http://www.nasdaq.com/symbol/cbde,NASDAQ
503,CBOE,"CBOE Holdings, Inc.",56.02,$4.71B,2010.0,Finance,Investment Bankers/Brokers/Service,http://www.nasdaq.com/symbol/cboe,NASDAQ
504,CDK,"CDK Global, Inc.",45.7,$7.35B,,Miscellaneous,Business Services,http://www.nasdaq.com/symbol/cdk,NASDAQ
505,CDW,CDW Corporation,36.67,$6.33B,2013.0,Consumer Services,Catalog/Specialty Distribution,http://www.nasdaq.com/symbol/cdw,NASDAQ
506,CECE,CECO Environmental Corp.,10.89,$287.61M,,Capital Goods,Pollution Control Equipment,http://www.nasdaq.com/symbol/cece,NASDAQ
507,CPXX,Celator Pharmaceuticals Inc.,2.45,$82.67M,,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/cpxx,NASDAQ
508,CELG,Celgene Corporation,114.31,$91.52B,1987.0,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/celg,NASDAQ
509,CELGZ,Celgene Corporation,2.84,,,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/celgz,NASDAQ
510,CLDN,Celladon Corporation,17.73,$413.19M,2014.0,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),http://www.nasdaq.com/symbol/cldn,NASDAQ
511,CLDX,"Celldex Therapeutics, Inc.",26.43,$2.37B,,Health Care,Biotechnology: In Vitro & In Vivo Diagnostic Substances,http://www.nasdaq.com/symbol/cldx,NASDAQ
512,CLRB,"Cellectar Biosciences, Inc.",3.0088,$22.75M,,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/clrb,NASDAQ
513,CLRBW,"Cellectar Biosciences, Inc.",0.79,,,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/clrbw,NASDAQ
514,CLLS,Cellectis S.A.,32.25,$808.9M,2015.0,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),http://www.nasdaq.com/symbol/clls,NASDAQ
515,CBMG,"Cellular Biomedicine Group, Inc.",36.16,$359.65M,,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),http://www.nasdaq.com/symbol/cbmg,NASDAQ
516,ICEL,"Cellular Dynamics International, Inc.",16.46,$260.3M,2013.0,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),http://www.nasdaq.com/symbol/icel,NASDAQ
517,CLSN,Celsion Corporation,2.7,$53.96M,,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/clsn,NASDAQ
518,CLTX,Celsus Therapeutics Plc,0.74,$4.12M,,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/cltx,NASDAQ
519,CEMP,"Cempra, Inc.",34.41,$1.5B,2012.0,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/cemp,NASDAQ
520,CSFL,"CenterState Banks, Inc.",12.0,$544.71M,,Finance,Major Banks,http://www.nasdaq.com/symbol/csfl,NASDAQ
521,CETV,Central European Media Enterprises Ltd.,2.73,$369.47M,1994.0,Consumer Services,Broadcasting,http://www.nasdaq.com/symbol/cetv,NASDAQ
522,CFBK,Central Federal Corporation,1.409,$22.3M,,Finance,Savings Institutions,http://www.nasdaq.com/symbol/cfbk,NASDAQ
523,CENT,Central Garden & Pet Company,10.11,$504.72M,1993.0,Consumer Durables,Consumer Specialties,http://www.nasdaq.com/symbol/cent,NASDAQ
524,CENTA,Central Garden & Pet Company,10.81,$539.67M,,Consumer Durables,Consumer Specialties,http://www.nasdaq.com/symbol/centa,NASDAQ
525,CVCY,Central Valley Community Bancorp,11.27,$123.75M,,Finance,Major Banks,http://www.nasdaq.com/symbol/cvcy,NASDAQ
526,CENX,Century Aluminum Company,14.03,$1.25B,1996.0,Basic Industries,Aluminum,http://www.nasdaq.com/symbol/cenx,NASDAQ
527,CNBKA,"Century Bancorp, Inc.",39.26,$218.6M,1987.0,Finance,Major Banks,http://www.nasdaq.com/symbol/cnbka,NASDAQ
528,CNTY,"Century Casinos, Inc.",5.37,$130.93M,,Consumer Services,Hotels/Resorts,http://www.nasdaq.com/symbol/cnty,NASDAQ
529,CPHD,CEPHEID,56.81,$4.06B,2000.0,Capital Goods,Biotechnology: Laboratory Analytical Instruments,http://www.nasdaq.com/symbol/cphd,NASDAQ
530,CRNT,Ceragon Networks Ltd.,1.14,$91.9M,,Technology,Radio And Television Broadcasting And Communications Equipment,http://www.nasdaq.com/symbol/crnt,NASDAQ
531,CERE,"Ceres, Inc.",0.3337,$16.1M,2012.0,Consumer Non-Durables,Farming/Seeds/Milling,http://www.nasdaq.com/symbol/cere,NASDAQ
532,CERN,Cerner Corporation,72.77,$24.93B,1986.0,Technology,EDP Services,http://www.nasdaq.com/symbol/cern,NASDAQ
533,CERU,Cerulean Pharma Inc.,7.25,$147.73M,2014.0,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/ceru,NASDAQ
534,CERS,Cerus Corporation,3.91,$372.14M,1997.0,Health Care,Medical/Dental Instruments,http://www.nasdaq.com/symbol/cers,NASDAQ
535,KOOL,Cesca Therapeutics Inc.,0.925,$37.27M,,Capital Goods,Medical Specialities,http://www.nasdaq.com/symbol/kool,NASDAQ
536,CEVA,"CEVA, Inc.",21.0,$431.84M,,Technology,Semiconductors,http://www.nasdaq.com/symbol/ceva,NASDAQ
537,CYOU,Changyou.com Limited,26.62,$1.4B,2009.0,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/cyou,NASDAQ
538,HOTR,"Chanticleer Holdings, Inc.",2.34,$16.94M,,Consumer Services,Restaurants,http://www.nasdaq.com/symbol/hotr,NASDAQ
539,HOTRW,"Chanticleer Holdings, Inc.",0.34,,,Consumer Services,Restaurants,http://www.nasdaq.com/symbol/hotrw,NASDAQ
540,CTHR,Charles & Colvard Ltd,1.17,$23.87M,1997.0,Consumer Durables,Consumer Specialties,http://www.nasdaq.com/symbol/cthr,NASDAQ
541,GTLS,"Chart Industries, Inc.",37.94,$1.16B,2006.0,Capital Goods,Metal Fabrications,http://www.nasdaq.com/symbol/gtls,NASDAQ
542,CHTR,"Charter Communications, Inc.",189.575,$21.25B,,Consumer Services,Television Services,http://www.nasdaq.com/symbol/chtr,NASDAQ
543,CHFN,Charter Financial Corp.,12.05,$203.2M,2010.0,Finance,Savings Institutions,http://www.nasdaq.com/symbol/chfn,NASDAQ
544,CHKP,Check Point Software Technologies Ltd.,82.49,$15.74B,1996.0,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/chkp,NASDAQ
545,CHEK,Check-Cap Ltd.,5.62,,2015.0,Health Care,Medical Electronics,http://www.nasdaq.com/symbol/chek,NASDAQ
546,CHEKW,Check-Cap Ltd.,1.2,,2015.0,Health Care,Medical Electronics,http://www.nasdaq.com/symbol/chekw,NASDAQ
547,CEMI,"Chembio Diagnostics, Inc.",4.09,$39.38M,,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/cemi,NASDAQ
548,CHFC,Chemical Financial Corporation,31.35,$1.03B,,Finance,Major Banks,http://www.nasdaq.com/symbol/chfc,NASDAQ
549,CCXI,"ChemoCentryx, Inc.",7.54,$328.27M,2012.0,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/ccxi,NASDAQ
550,CHMG,Chemung Financial Corp,27.2001,$126.41M,,Finance,Major Banks,http://www.nasdaq.com/symbol/chmg,NASDAQ
551,CHKE,Cherokee Inc.,19.64,$165.63M,,Consumer Non-Durables,Apparel,http://www.nasdaq.com/symbol/chke,NASDAQ
552,CHEV,Cheviot Financial Corp,15.44,$104.15M,2004.0,Finance,Savings Institutions,http://www.nasdaq.com/symbol/chev,NASDAQ
553,CBNK,"Chicopee Bancorp, Inc.",17.1,$90.13M,,Finance,Banks,http://www.nasdaq.com/symbol/cbnk,NASDAQ
554,PLCE,"Children&#39;s Place, Inc. (The)",64.16,$1.34B,1997.0,Consumer Services,Clothing/Shoe/Accessory Stores,http://www.nasdaq.com/symbol/plce,NASDAQ
555,CMRX,"Chimerix, Inc.",37.1,$1.52B,2013.0,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/cmrx,NASDAQ
556,CADC,"China Advanced Construction Materials Group, Inc.",3.86,$8.03M,,Basic Industries,Engineering & Construction,http://www.nasdaq.com/symbol/cadc,NASDAQ
557,CALI,China Auto Logistics Inc.,1.18,$4.76M,,Consumer Services,Motor Vehicles,http://www.nasdaq.com/symbol/cali,NASDAQ
558,CAAS,"China Automotive Systems, Inc.",7.28,$233.84M,,Capital Goods,Auto Parts:O.E.M.,http://www.nasdaq.com/symbol/caas,NASDAQ
559,CBAK,"China BAK Battery, Inc.",3.5903,$45.31M,,Miscellaneous,Industrial Machinery/Components,http://www.nasdaq.com/symbol/cbak,NASDAQ
560,CBPO,"China Biologic Products, Inc.",93.78,$2.33B,,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),http://www.nasdaq.com/symbol/cbpo,NASDAQ
561,CCCL,"China Ceramics Co., Ltd.",1.17,$23.9M,,Capital Goods,Building Materials,http://www.nasdaq.com/symbol/cccl,NASDAQ
562,CCCR,"China Commercial Credit, Inc.",2.9801,$36.52M,2013.0,Finance,Major Banks,http://www.nasdaq.com/symbol/cccr,NASDAQ
563,JRJC,China Finance Online Co. Limited,4.42,$98.25M,2004.0,Miscellaneous,Business Services,http://www.nasdaq.com/symbol/jrjc,NASDAQ
564,CHOP,China Gerui Advanced Materials Group Limited,0.7,$4.16M,,Capital Goods,Steel/Iron Ore,http://www.nasdaq.com/symbol/chop,NASDAQ
565,HGSH,"China HGS Real Estate, Inc.",2.58,$116.23M,,Finance,Real Estate,http://www.nasdaq.com/symbol/hgsh,NASDAQ
566,CHLN,"China Housing & Land Development, Inc.",0.36,$12.53M,,Basic Industries,Homebuilding,http://www.nasdaq.com/symbol/chln,NASDAQ
567,CNIT,"China Information Technology, Inc.",4.77,$142.98M,,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/cnit,NASDAQ
568,CJJD,"China Jo-Jo Drugstores, Inc.",3.1,$47.7M,,Consumer Durables,Specialty Chemicals,http://www.nasdaq.com/symbol/cjjd,NASDAQ
569,HTHT,"China Lodging Group, Limited",20.22,$1.25B,2010.0,Consumer Services,Hotels/Resorts,http://www.nasdaq.com/symbol/htht,NASDAQ
570,CMGE,China Mobile Games and Entertainment Group Limited,17.67,$552.61M,,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/cmge,NASDAQ
571,CHNR,"China Natural Resources, Inc.",1.71,$42.6M,,Basic Industries,Precious Metals,http://www.nasdaq.com/symbol/chnr,NASDAQ
572,CREG,China Recycling Energy Corporation,0.9,$74.78M,,Miscellaneous,Business Services,http://www.nasdaq.com/symbol/creg,NASDAQ
573,CPGI,"China Shengda Packaging Group, Inc.",0.81,$31.42M,2010.0,Consumer Durables,Containers/Packaging,http://www.nasdaq.com/symbol/cpgi,NASDAQ
574,CSUN,"China Sunergy Co., Ltd.",1.76,$23.54M,2007.0,Technology,Semiconductors,http://www.nasdaq.com/symbol/csun,NASDAQ
575,CNTF,China TechFaith Wireless Communication Technology Limited,0.965,$51.08M,2005.0,Miscellaneous,Business Services,http://www.nasdaq.com/symbol/cntf,NASDAQ
576,CXDC,China XD Plastics Company Limited,5.3,$260.5M,,Capital Goods,Containers/Packaging,http://www.nasdaq.com/symbol/cxdc,NASDAQ
577,CNYD,"China Yida Holding, Co.",2.16,$8.46M,,Consumer Services,Advertising,http://www.nasdaq.com/symbol/cnyd,NASDAQ
578,CCIH,ChinaCache International Holdings Ltd.,11.76,$275.23M,2010.0,Technology,EDP Services,http://www.nasdaq.com/symbol/ccih,NASDAQ
579,CNET,"ChinaNet Online Holdings, Inc.",1.51,$43.61M,,Technology,Advertising,http://www.nasdaq.com/symbol/cnet,NASDAQ
580,IMOS,ChipMOS TECHNOLOGIES (Bermuda) LTD.,24.17,$715.07M,,Technology,Semiconductors,http://www.nasdaq.com/symbol/imos,NASDAQ
581,CHSCL,CHS Inc,27.93,,,Consumer Services,Farming/Seeds/Milling,http://www.nasdaq.com/symbol/chscl,NASDAQ
582,CHSCM,CHS Inc,26.12,$496.28M,,Consumer Services,Farming/Seeds/Milling,http://www.nasdaq.com/symbol/chscm,NASDAQ
583,CHSCN,CHS Inc,27.24,$457.63M,,Consumer Services,Farming/Seeds/Milling,http://www.nasdaq.com/symbol/chscn,NASDAQ
584,CHSCO,CHS Inc,28.68,$324.63M,,Consumer Services,Farming/Seeds/Milling,http://www.nasdaq.com/symbol/chsco,NASDAQ
585,CHSCP,CHS Inc,31.2001,$225.65M,,Consumer Services,Farming/Seeds/Milling,http://www.nasdaq.com/symbol/chscp,NASDAQ
586,CHDN,"Churchill Downs, Incorporated",116.57,$2.06B,,Consumer Services,Services-Misc. Amusement & Recreation,http://www.nasdaq.com/symbol/chdn,NASDAQ
587,CHUY,"Chuy&#39;s Holdings, Inc.",22.94,$377.15M,2012.0,Consumer Services,Restaurants,http://www.nasdaq.com/symbol/chuy,NASDAQ
588,CIFC,CIFC Corp.,7.87,$199.06M,,Finance,Finance: Consumer Services,http://www.nasdaq.com/symbol/cifc,NASDAQ
589,CMCT,CIM Commercial Trust Corporation,18.08,$1.76B,,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/cmct,NASDAQ
590,CMPR,Cimpress N.V,87.1,$2.84B,,Miscellaneous,Publishing,http://www.nasdaq.com/symbol/cmpr,NASDAQ
591,CINF,Cincinnati Financial Corporation,53.47,$8.78B,,Finance,Property-Casualty Insurers,http://www.nasdaq.com/symbol/cinf,NASDAQ
592,CIDM,Cinedigm Corp,1.56,$120.05M,,Miscellaneous,Business Services,http://www.nasdaq.com/symbol/cidm,NASDAQ
593,CTAS,Cintas Corporation,82.69,$9.7B,1983.0,Consumer Non-Durables,Apparel,http://www.nasdaq.com/symbol/ctas,NASDAQ
594,CPHR,Cipher Pharmaceuticals Inc.,8.7,$225.26M,,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/cphr,NASDAQ
595,CRUS,"Cirrus Logic, Inc.",32.715,$2.05B,1989.0,Technology,Semiconductors,http://www.nasdaq.com/symbol/crus,NASDAQ
596,CISAW,CIS Acquisition Ltd.,0.3,,2013.0,Basic Industries,Major Chemicals,http://www.nasdaq.com/symbol/cisaw,NASDAQ
597,CSCO,"Cisco Systems, Inc.",27.13,$138.49B,1990.0,Technology,Computer Communications Equipment,http://www.nasdaq.com/symbol/csco,NASDAQ
598,CTRN,"Citi Trends, Inc.",26.8,$417.5M,2005.0,Consumer Services,Clothing/Shoe/Accessory Stores,http://www.nasdaq.com/symbol/ctrn,NASDAQ
599,CZNC,Citizens & Northern Corp,20.41,$250.29M,,Finance,Major Banks,http://www.nasdaq.com/symbol/cznc,NASDAQ
600,CZWI,"Citizens Community Bancorp, Inc.",9.1999,$47.78M,,Finance,Savings Institutions,http://www.nasdaq.com/symbol/czwi,NASDAQ
601,CZFC,Citizens First Corporation,12.27,$24.16M,,Finance,Major Banks,http://www.nasdaq.com/symbol/czfc,NASDAQ
602,CIZN,Citizens Holding Company,18.0,$87.8M,,Finance,Major Banks,http://www.nasdaq.com/symbol/cizn,NASDAQ
603,CTXS,"Citrix Systems, Inc.",62.18,$9.94B,1995.0,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/ctxs,NASDAQ
604,CHCO,City Holding Company,47.8,$727.15M,,Finance,Major Banks,http://www.nasdaq.com/symbol/chco,NASDAQ
605,CDTI,"Clean Diesel Technologies, Inc.",1.93,$27.31M,,Capital Goods,Pollution Control Equipment,http://www.nasdaq.com/symbol/cdti,NASDAQ
606,CLNE,Clean Energy Fuels Corp.,5.45,$492.48M,2007.0,Public Utilities,Natural Gas Distribution,http://www.nasdaq.com/symbol/clne,NASDAQ
607,CLNT,"Cleantech Solutions International, Inc.",3.25,$12.8M,,Technology,Industrial Machinery/Components,http://www.nasdaq.com/symbol/clnt,NASDAQ
608,CLFD,"Clearfield, Inc.",14.93,$204.36M,,Public Utilities,Telecommunications Equipment,http://www.nasdaq.com/symbol/clfd,NASDAQ
609,CLRO,"ClearOne, Inc.",10.78,$98.56M,,Public Utilities,Telecommunications Equipment,http://www.nasdaq.com/symbol/clro,NASDAQ
610,CLIR,ClearSign Combustion Corporation,5.835,$73.94M,2012.0,Capital Goods,Industrial Machinery/Components,http://www.nasdaq.com/symbol/clir,NASDAQ
611,CBLI,"Cleveland BioLabs, Inc.",3.63,$12.49M,2006.0,Health Care,Biotechnology: Commercial Physical & Biological Resarch,http://www.nasdaq.com/symbol/cbli,NASDAQ
612,CKSW,ClickSoftware Technologies Ltd.,8.78,$290.94M,2000.0,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/cksw,NASDAQ
613,CSBK,Clifton Bancorp Inc.,14.08,$382.31M,,Finance,Savings Institutions,http://www.nasdaq.com/symbol/csbk,NASDAQ
614,CLVS,"Clovis Oncology, Inc.",69.52,$2.36B,2011.0,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/clvs,NASDAQ
615,CMFN,CM Finance Inc,13.82,$188.87M,2014.0,,,http://www.nasdaq.com/symbol/cmfn,NASDAQ
616,CME,CME Group Inc.,92.91,$31.36B,2002.0,Finance,Investment Bankers/Brokers/Service,http://www.nasdaq.com/symbol/cme,NASDAQ
617,CMSB,"CMS Bancorp, Inc.",13.15,$24.5M,,Finance,Banks,http://www.nasdaq.com/symbol/cmsb,NASDAQ
618,CCNE,CNB Financial Corporation,17.24,$249.16M,,Finance,Major Banks,http://www.nasdaq.com/symbol/ccne,NASDAQ
619,CISG,CNinsure Inc.,9.01,$449.99M,2007.0,Finance,Specialty Insurers,http://www.nasdaq.com/symbol/cisg,NASDAQ
620,CNV,Cnova N.V.,6.3,$2.77B,2014.0,Consumer Services,Catalog/Specialty Distribution,http://www.nasdaq.com/symbol/cnv,NASDAQ
621,CWAY,"Coastway Bancorp, Inc.",11.0501,$54.67M,2014.0,Finance,Savings Institutions,http://www.nasdaq.com/symbol/cway,NASDAQ
622,COBZ,CoBiz Financial Inc.,12.23,$498.76M,1998.0,Finance,Major Banks,http://www.nasdaq.com/symbol/cobz,NASDAQ
623,COKE,Coca-Cola Bottling Co. Consolidated,114.52,$1.06B,1972.0,Consumer Non-Durables,Beverages (Production/Distribution),http://www.nasdaq.com/symbol/coke,NASDAQ
624,CDXS,"Codexis, Inc.",4.65,$184.61M,2010.0,Basic Industries,Major Chemicals,http://www.nasdaq.com/symbol/cdxs,NASDAQ
625,CVLY,"Codorus Valley Bancorp, Inc",20.68,$120.74M,,Finance,Savings Institutions,http://www.nasdaq.com/symbol/cvly,NASDAQ
626,JVA,"Coffee Holding Co., Inc.",5.06,$32.67M,2005.0,Consumer Non-Durables,Food Distributors,http://www.nasdaq.com/symbol/jva,NASDAQ
627,CCOI,"Cogent Communications Holdings, Inc.",35.47,$1.65B,,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/ccoi,NASDAQ
628,CGNT,"Cogentix Medical, Inc.",1.69,$16.33M,,,,http://www.nasdaq.com/symbol/cgnt,NASDAQ
629,CGNX,Cognex Corporation,50.49,$4.38B,1989.0,Capital Goods,Industrial Machinery/Components,http://www.nasdaq.com/symbol/cgnx,NASDAQ
630,CTSH,Cognizant Technology Solutions Corporation,62.57,$38.14B,1998.0,Technology,EDP Services,http://www.nasdaq.com/symbol/ctsh,NASDAQ
631,COHR,"Coherent, Inc.",64.61,$1.6B,,Capital Goods,Biotechnology: Laboratory Analytical Instruments,http://www.nasdaq.com/symbol/cohr,NASDAQ
632,CHRS,"Coherus BioSciences, Inc.",28.05,$934.75M,2014.0,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),http://www.nasdaq.com/symbol/chrs,NASDAQ
633,COHU,"Cohu, Inc.",10.98,$282.22M,,Capital Goods,Electrical Products,http://www.nasdaq.com/symbol/cohu,NASDAQ
634,CLRX,"CollabRx, Inc.",1.06,$10.93M,,Technology,EDP Services,http://www.nasdaq.com/symbol/clrx,NASDAQ
635,CLCT,"Collectors Universe, Inc.",22.93,$203.71M,1999.0,Miscellaneous,Business Services,http://www.nasdaq.com/symbol/clct,NASDAQ
636,CBAN,"Colony Bankcorp, Inc.",8.1,$68.36M,,Finance,Major Banks,http://www.nasdaq.com/symbol/cban,NASDAQ
637,COLB,"Columbia Banking System, Inc.",29.08,$1.68B,1992.0,Finance,Major Banks,http://www.nasdaq.com/symbol/colb,NASDAQ
638,CBRX,"Columbia Laboratories, Inc.",6.18,$66.59M,1988.0,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/cbrx,NASDAQ
639,COLM,Columbia Sportswear Company,60.33,$4.22B,1998.0,Consumer Non-Durables,Apparel,http://www.nasdaq.com/symbol/colm,NASDAQ
640,CMCO,Columbus McKinnon Corporation,26.73,$534.01M,1996.0,Capital Goods,Constructionang Equipment/Trucks,http://www.nasdaq.com/symbol/cmco,NASDAQ
641,CBMX,CombiMatrix Corporation,1.9,$24.09M,,Capital Goods,Biotechnology: Laboratory Analytical Instruments,http://www.nasdaq.com/symbol/cbmx,NASDAQ
642,CMCSA,Comcast Corporation,57.94,$148.32B,,Consumer Services,Television Services,http://www.nasdaq.com/symbol/cmcsa,NASDAQ
643,CMCSK,Comcast Corporation,57.6,$147.45B,,Consumer Services,Television Services,http://www.nasdaq.com/symbol/cmcsk,NASDAQ
644,CBSH,"Commerce Bancshares, Inc.",42.32,$4.09B,,Finance,Major Banks,http://www.nasdaq.com/symbol/cbsh,NASDAQ
645,CBSHP,"Commerce Bancshares, Inc.",25.85,$2.37B,,Finance,Major Banks,http://www.nasdaq.com/symbol/cbshp,NASDAQ
646,CVGI,"Commercial Vehicle Group, Inc.",6.59,$197.89M,2004.0,Capital Goods,Auto Parts:O.E.M.,http://www.nasdaq.com/symbol/cvgi,NASDAQ
647,COMM,"CommScope Holding Company, Inc.",28.95,$5.47B,2013.0,Technology,Radio And Television Broadcasting And Communications Equipment,http://www.nasdaq.com/symbol/comm,NASDAQ
648,JCS,"Communications Systems, Inc.",11.09,$96.03M,,Public Utilities,Telecommunications Equipment,http://www.nasdaq.com/symbol/jcs,NASDAQ
649,CBIN,"Community Bank Shares of Indiana, Inc.",27.55,$148.16M,,Finance,Major Banks,http://www.nasdaq.com/symbol/cbin,NASDAQ
650,ESXB,Community Bankers Trust Corporation.,4.37,$95.25M,,Finance,Major Banks,http://www.nasdaq.com/symbol/esxb,NASDAQ
651,CYHHZ,"Community Health Systems, Inc.",0.019,,,Health Care,Hospital/Nursing Management,http://www.nasdaq.com/symbol/cyhhz,NASDAQ
652,CTBI,"Community Trust Bancorp, Inc.",33.49,$585.38M,,Finance,Major Banks,http://www.nasdaq.com/symbol/ctbi,NASDAQ
653,CWBC,Community West Bancshares,6.6,$54.14M,,Finance,Major Banks,http://www.nasdaq.com/symbol/cwbc,NASDAQ
654,COB,CommunityOne Bancorp,10.44,$252.5M,,Finance,Major Banks,http://www.nasdaq.com/symbol/cob,NASDAQ
655,CVLT,"CommVault Systems, Inc.",43.71,$1.96B,2006.0,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/cvlt,NASDAQ
656,CIZ,Compass EMP Developed 500 Enhanced Volatility Weighted Index E,35.87,,,,,http://www.nasdaq.com/symbol/ciz,NASDAQ
657,CDC,Compass EMP U S EQ Income 100 Enhanced Volatility Weighted Fun,36.3371,$23.62M,,,,http://www.nasdaq.com/symbol/cdc,NASDAQ
658,CSF,Compass EMP U.S. Discovery 500 Enhanced Volatility Weighted Fu,39.41,$7.88M,,,,http://www.nasdaq.com/symbol/csf,NASDAQ
659,CFO,Compass EMP US 500 Enhanced Volatility Weighted Index ETF,37.21,$26.05M,,,,http://www.nasdaq.com/symbol/cfo,NASDAQ
660,CFA,Compass EMP US 500 Volatility Weighted Index ETF,37.13,$7.43M,,,,http://www.nasdaq.com/symbol/cfa,NASDAQ
661,CGEN,Compugen Ltd.,6.95,$349.27M,2000.0,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),http://www.nasdaq.com/symbol/cgen,NASDAQ
662,CPSI,"Computer Programs and Systems, Inc.",53.33,$603.46M,2002.0,Technology,EDP Services,http://www.nasdaq.com/symbol/cpsi,NASDAQ
663,CTG,"Computer Task Group, Incorporated",7.46,$139.86M,,Technology,EDP Services,http://www.nasdaq.com/symbol/ctg,NASDAQ
664,SCOR,"comScore, Inc.",51.04,$1.74B,2007.0,Miscellaneous,Business Services,http://www.nasdaq.com/symbol/scor,NASDAQ
665,CHCI,"Comstock Holding Companies, Inc.",0.9298,$20.09M,2004.0,Capital Goods,Homebuilding,http://www.nasdaq.com/symbol/chci,NASDAQ
